튀어나가다		①desalti. ②elsalti. 침대에서 ～ elsalti el la lito.
튀어나오다		(툭-)   superpendi. 튀어나온 (툭-) elstara. 튀어나온 혹 ĝibaĵo. 튀어 나온 것 ①elstaraĵo. ②malglataĵo.
튀어서		salte.
튀하다		brogi. 닭을 끓는 물에 ～ brogi kokon en bolanta akvo.
튕기다		① (re)saltegi. ②〈비유〉 (거절)rifuzi, reĵeti, malakcepti.
튜너		agordilo (de frekvenco).
튜바		<음악> tubjo.
튜브		①tubo. ② (수도관-)kondukilo. ～의 갈라진 곳 tuboforko.
튜튼		사람 teŭtono.
튤립		tulipo. ～ 트리 tuliparbo.
트기		→ 튀기.
트다1		① (싹이)burĝoni. ② (피부가-) fendeti. ③ (먼동이-)tagiĝi, elkrepuskiĝi.
트다2		① (거래를-)malfermi, komenci. ② (길을-)konstrui (malfermi) vojon.
트라이애슬런		triatlono. ☞ 삼종경기.
트라이앵글		triangulo.
트라칸트		고무 <화학> traganto.
트라코마		<의학> trakomo.
트라홈		<의학> trakomo.
트래픽		datumtrafiko.
트래핑		<운동> kapti.
트랙		① (운동장의-)kurejo. ② (컴퓨터,철도) trako.
트랙볼		stirglobo.
트랙터		traktoro.
트랜스		transformatoro.
트랜스미션		<기계> transmisiilo.
트랜스퍼		레이트 transmetrapido.
트랜스페어랜시		travideblo.
트랜스포메이션		transformo.
트랜슬레이터		tradukilo.
트랜지스터		(라디오)   transistoro.
트랩		①eskalo. ～을 오르다 eskaladi. ②ponteto.
트러블		메이커 perturbanto; malpaciganto; malordiganto; problem-kaŭzanto.
트러스		<건축> truso. ☞ ĉevrono.
트러스트		<경제> trusto. ～ 해체 maltrustigo.
트럭		①kamiono. ②ŝarĝaŭto. ～으로 운반하다 kamioni. (적재량 1500kg 이하의)소형～ kamioneto. ～운전사 kamionisto.
트럼펫trumpeto		～을 불다 trumpeti. ～ 취주자trumpetisto.
트럼프		ludkarto. ～놀이 kartoludo. ～점 (占)을 치다 kartaŭguri, kartodiveni. ～ 계산 패 ludmarko. ～의 패 ludkarto.
트렁크		kofro. 대형 ～ ŝrankkofro. 작은 ～ vojaĝsako.
트레몰러		<음악> tremkanto.
트레오닌		<화학> treonino
트레이너		trejnisto.
트레이드마크		①varmarko. ②fabrika marko.
트레이스		(trace)   spuri.
트레이싱페이퍼		→ 투사지.
트레일러		①postveturilo, trenveturilo. ②remorko. ☞ ruldomo. ～를 끌다 remorki. ③ (숙박용-) loĝveturilo. ④tirĉaro.
트레포네마균		(菌)   treponemo.
트로곤		<조류> trogono*.
트로이		Trojo. ～ 사람 trojano. ～전쟁 troja milito. ~ 말 troja ĉevalo.
트로이카		(러시아의-)   trojko*.
트로츠키		Trocki. ～주의 trockismo. ～주의자 trockisto.
트로폴론		<화학> tropolono*.
트로피		① (스포츠의-)trofeo. ②pokalo. ③venkosigno.
트롤리		(전차의-)   troleo. ～버스 trolebuso, troleĉaro. ～전차 troletramo. ～채 trolestango.
트롤어망		(魚網)   trolo. ～선 trolŝipo.
트롬본		trombono. 피스톤이 달린 ～ klava trombono.
트롬비듐		증세 trombidiozo.
트롯		troto*.
트루타잎폰트		TTF-tiparo.
트리글리프		triglifo.
트리니트로셀루로즈		trinitrocelulozo*.
트리니트로톨루		trinitrotolueno. ※보통 T.N.T로 표기.
트리밍하다		<사진> ①garni. ②netigi. ③ĉirkaŭtranĉi.
트리오		①<음악>terceto. ②trio.
트리코트		trikoto. ～제품 trikotaĵo.
트리톤[重子]		①<화학>tritono. ②<그리스신화>Tritono.
트리티움		<화학> tricio.
트리파노소마		tripanosomo. ～병 (病) tripanosomozo.
트리페닐메탄		trifenilmetano*.
트리포리움		<건축> triforio.
트리폴리		Tripolo. ～국 (國) Tripolio, =리비아.
트릭		(연극・영화의-)   truko. ～을 쓰다 truki.
트릭트랙		<운동> triktrako.
트릴		<음악> trilo.
트림		rukto. ～하다 rukti. ～ (할 때 입으로 나오는)가스 ruktaĵo.
트림폴린		<운동> trampolino.
트립신		<화학> tripsino.
트립토판		<화학> triptofano.
트릿하다		① (먹은 음식이-) dispepsia, maldigesta. ② (똑똑 찮다)stulta.
트위스터		①torda danco. ②tordiĝo.
트이다		① (길․장래가-)esti malfermita (klara). ② (생각이-)esti liberala (malfermita). ③ (운이-) fariĝi fortuna (bonŝanca). (길이-)트인 irebla.
트집		① (틈)fendo, breĉo. ② (결점)kulpo, makulo. ～잡다 ㉠trovi ies kulpon kaj ĉikani. ㉡kritikaĉi. ～잡는 kritika.
트집쟁이		①kritikanto. ②kulpotrovanto.
특		(特)히   ①precipe. ②interalie. ③aparte. ④pleje. ⑤ĉefe.
특가		(特價)   ①speciala prezo (oferto). ②rabata prezo. ～판매 rabata vendo.
특공대		(特攻隊)   ①sturmotaĉmento. ②legio. 아랍 ～ la Araba Legio.
특과		(特科)   speciala kurso. ～병 teknika soldato. ～생 studento de speciala kurso.
특권		(特權)   ①privilegio. ～을 부여하다 privilegii. ～자 (者) privilegiulo. ②avantaĝo. ③<법조>benefico. ④prerogativo. ⑤<가톨릭>indulto. (조상에게서 물려받는)～계급 kasto. ～계급제도 kastismo. ～계급자 aristokrato. ～을 주는 avantaĝa.
특근		(特勤)   ekstra laboro. ～수당 ㉠kromsalajro. ㉡gratifiko (krompago) por ekstra laboro.
특급		(特急)   ekspreso. ～열차 ㉠ekspreso. ㉡ekspresa (kuriera) vagonaro. ～의 ekspresa. (特級)   ①speciala klaso. ②supera kvalito. ～품 artiklo de supera kvalito.
특기		(特技)   speciala kapablo (talento). (特記)하다   ①specifi, specifiki. ②speciale mencii.
특대		(特大)의   ①supermezura. ②ekstragranda.
특대생		(特待生)   ①stipendiulo. ②stipendia studento.
특등열차		salonvagono.
특례		(特例)   ①speciala ekzemplo (kazo). ②escepto, escepta kazo.
특면		(特免)   speciala liberigo (pardono). ～하다 ㉠speciale liberigi. ㉡dispensi*.
특명		(特命)   ①speciala ordono. ②misio. ～하다 speciale ordoni. ～전권대사 ambasodoro eksterordinara kaj plenpotenca.
특무		(特務)   speciala komisio (devo).
특발성		(질병)의   sporada.
특발증		(特發症)   idiopatio.
특별		(特別)수당   gratifiko. (特別)한   ①speciala. ～ 사건 (분야) specialaĵo. ～ 지시 specialaj instrukcioj. ～ 허락 speciala permeso. ②aparta. ☞ unika, rara. ③precipa. ～ 역할 (동기) precipa rolo (motivo). ④eksterordinara. ⑤ĉefa. ～위원회 subkomisiono.
특별실		kupeo. ※기차에서 흡연자나 여성을 위한 칸.
특별은총설		(恩寵說)   partikularismo.
특사		(特赦)   amnestio. ～로 방면하다 amnestii. (特使)   ①speciala ambasadoro (sendito, delegito). ②ekspreso. ③eksterordinara ambasadoro.
특산물		(特産物)   loka (speciala, indiĝena) produktaĵo (specialaĵo).
특상		(特賞)   speciala prezo. (特上)의   plejbona.
특색		(特色)   ①karakterizaĵo. ②trajto. ③<비유> (문체 따위의-)koloro. ④<심리학> karakter (aĵ)o. 필체의 ～ skribkaraktero. ～없는 senkolora. ～없는 그림 (비유) kamajo. ～을 나타내다 karakterizi.
특선		(特選)   speciala selekto (elekto).
특성		(特性)   ①aparteco. ②specialeco. ③propreco. ④<심리학>karakter (aĵ)o. ～없는 senkaraktera. ☞ banala, neŭtrala. ⑤eco. ⑥kvalito. 자석의 ～ la kvalito de magneto. ～ (상)의 kvalita. ～을 나타내다 <비유> stampi. ～의 과학적 분류 diagnozo. ～의 명시 specifo. ～이 없는 amorfa.
특수		(特需)   precipa (speciala, eksterordinara) mendo. ~를 노리다 celi precipajn mendojn. (特殊)한   ①specifa. ②speciala. ③eksterordinara. ④precipa.
특수성		(特殊性)   specialo. ～을 규정 (한정)하다 specifi, specifiki.
특수화		(特殊化)하다   specialigi.
특약		(特約)   speciala kontrakto. A.P.～ sub la speciala kontrakto kun la A.P. ～점 (店) speciala agentejo.
특용		(特用)   speciala uzo. ～작물 kultivaĵo por speciala uzo.
특유		(特有)증상   <의학> diakrizo*. (特有)한   ①karakteriza. 어떤 사람의 ～ 용모 (몸짓) ies karakteriza trajto (gesto). ②specifa. ～ 형태 specifa formo. ③apartspeca, siaspeca. ④aparta. ⑤esenca. ☞ fundamenta. ⑥ (이상한)stranga. ⑦ (고유한)propra. (어떤 집단・직업에서 쓰는) ～ 말 slango. ☞ ĵargono. 특유하게 propre.
특유어		(特有語)   lingvaĵo.
특이		(特異)한   ①unika. ～ 것 unikaĵo. ②apartspeca. ～성격 (경향, 표현법) idiosinkrazio. ～ 일 (사건, 현상) fenomeno.
특이성		(特異性)   ①specifeco. ②specialeco. ③<의학> (어느 개인의-)idiosinkrazio. ☞ personeco.
특이점		(特異點)   apartaĵo.
특이체질		(特異體質)   ①diatezo. ②idiosinkrazio.
특장		(特長)   ①forta punkto. ②merito.
특전		(特典)   ①privilegio. ～을 부여하다 privilegii. ②prerogativo. ③indulto. ④speciala favoro.
특정		(特定)상속인   specifa heredanto. (特定)의   specifa.
특제		(特製)   (품) speciala fabrikaĵo.
특종		(特種)   ① (종류)aparta (speciala) speco. ② (특종기사) ekskluziva (speciala) novaĵo (artikolo). ③novaĵakaparo.
특진		(特進)   speciala promocio (de rango).
특질		(特質)   ①karakterizaĵo. ②specialo. ③propraĵo. ④ (어떤 물질의 본질적인-)atributo. ⑤<심리학>karaktero.
특집		(特輯)   speciala eldono. ～기사 ĉefeventa (speciala) artikolo.
특징		(特徵)   ①distingaĵo. ②karakterizaĵo. 필체의 ～ skribkaraktero. ③trajto. 이집트 기후의 ～ la trajto de la egipta klimato. ④propraĵo. ⑤ecaro. ☞ distingilo. ⑥kvalito. ～없는 <비유> ㉠senreliefa. ㉡proza. ～을 나타내다 karakterizi. ～을 이루다 (구성하다・부여하다) karakterizi. ～을 이루다 <비유> stampi. ～적인 karakteriza. 어떤 사람의 ～적인 용모 (몸짓) ies karakteriza trajto (gesto). ～지우다 difini. ～짓다 ㉠karakterizi. ㉡<비유> stampi.
특채		(特採)   speciala dungo.
특출		(特出)나다   ①elstari. ②superpendi. ③distingiĝi.
특파		(特派)하다   speciale sendi.
특파원		(特派員)   ①raportisto, informisto. ②korespondanto. ③reportero. ～이 보고한 기사 (자료) reporteraĵo.
특허		(特許)   ①patento. ～국 (청) patentoficejo. ～권 patentrajto. ～를 받은 기계 patentita aparato. ～를 받은 사람 patentito. ～를 주다 patent (ig)i. ～를 취득하다 patentiĝi. ～명 patentnomo. ～품 patentaĵo. 의약 ～품 farmacia patentaĵo. ②<가톨릭>indulto. ③speciala permeso. ～장 <역사> ĉarto.
특혜		(特惠)   ①speciala favoro. ②privilegio. ～의 ㉠privilegia. ㉡prefera.
특효		(特效)   speciala (aparta) efiko. ～가 있는 specifa. ～약 ㉠specifa medikamento. ㉡specifaĵo.
튼실하다		① (사물이-) (esti) forta kaj firma; solida. ② (사람이-) (esti) forta kaj sana; fortika.
튼튼한		①forta. ②firma. ☞ fortika. 바위처럼 ～ rokfirma. ③solida. ④ (건강한)sana. ⑤ (안정된) stabila. 튼튼하게 하다 ①firmigi. ②fortikigi. 튼튼히 하다 ① (신념 따위를-) konfirmi. ② (진지・벽 따위를-) garni. ☞ armaturi.
틀		①kadro. ～로 둘러치다, ～에 끼우다 kadri, enkadrigi. ② (건물・선박・비행기의-) framo, skeleto. ③ (건축물의-)trabaĵo, trabaro. ④ (형태를 만드는-) formilo, formujo, modelilo. ⑤ (조립부품을 붙이는-) muntumo, ĉefmuntaĵo, submuntaĵo. ⑥ (주조용의-)muldilo. ～에 부어 형상을 만들어 내다 muldi. ～에서 (주조물을)꺼내다 elmuldigi. ⑦ (콘크리트 공사의-)ŝelaĵo. 콘크리트 벽의 ～ ŝelaĵo de betona muro. ⑧<건축> (문・창・벽난로의-)kadrumo.
틀거지		digna aspekto.
틀니		artefarita (falsa) dento.
틀다		① (라디오를-)ŝalti. ② (수도꼭지를-)malfermi (kranon). ③ (나사를-)turni. ④ (일을-)malhelpi (ies) (aferon, planon). ⑤ (상투를-)ligi (hararon), fari harligon. ⑥ (솜을-)vipi (kotonon).
틀라스피		tlaspo, monherbo.
틀리다		(꼬이다)   tordiĝi. ①erari. ②malpravi. ③trompiĝi. 틀리게 하다 erarigi. 틀린 ①erara. ②malĝusta. ③malkorekta. ④malprava. ⑤misa.
틀림		①eraro. ②malkorekto. ③miso. ④trompiĝo. ⑤ (허물)kulpo.
틀림없는		①ĝusta. ②korekta. ③ (의심없는)senduba. ④nemaltrafebla.
틀림없이		①ĝuste. ②senpere. ③laŭtekste. ④kredeble. ④ (꼭)nepre. ☞ koincide.
틀바느질		stebado. ～직공 stebistino.
틀스럽다		aspekti (ŝajni) digna.
틀어넣다		①enpuŝi. ②ŝtopi.
틀어막다		①ŝtopi. 병 아가리를 ～ ŝtopi botelon. ② (구멍을-)obturi. ③ (행동․말을-)haltigi, ĉesigi, silentigi. ④ (탐폰으로-)tamponi. ⑤remburi. 틀어막는 것 ①ŝtopaĵo. ②obturilo.
틀어박히다		①enfermi sin (en domo). ②restadi hejme.
틀어지다		① (빗나가다)devii, flankeniri, turniĝi flanken. ② (꼬이다)tordiĝi. ③ (관계가-)fremdiĝi. ④ (일이-)fiaski, malsukcesi, fini en malsukceso (bankroto).
틀에		박힌 ①rutina. ～ 사람 rutinulo. ～ 습관 rutina kutimo. ～ 일 rutino. ～ 생활 rutina vivo. ②<비유>stereotipa.☞ gurdita. 부어 만들다 ①muldi. ②fandi.
틈		① (겨를) (libera, disponebla) tempo. ～나다 havi liberan tempon. ～을 내다 trovi tempon. ～이 없다 ne havi tempon. ② (기회)ŝanco, okazo. ③ (불화)　malakordo, fremdiĝo, malamikiĝo.
틈　①		(갈라진-)breĉo.   ② (쪼개진-)　fendo. 크게 벌어진 ～ fendego. ③<해부>interstico. ④aperturo. ☞ malfermaĵo．⑤ŝir (aĵ)o. ～사이의 interspaca. ～을 만들다 breĉi. ～이 생긴 곳 aperturo. ☞ faŭko.
틈새시장		niĉa merkato.
틈입		(闖入)하다   ①senrajte eniri. ②entrugiĝi.
틈타다		①utiligi liberan tempon. ② profiti la ŝancon.
티		① (먼지)polvero. ～없는 senmakula. 눈에 ～가 들다 havi polveron en okulo. ② (결점) manko, difekto, malperfektaĵo, makulo. ③ (모양)stilo, maniero, aspekto, ŝajnigo. 부자～를 내다 ŝajnigi sin riĉa. 뜯다 ① (티를 뜯다)forskrapi malpuraĵon (koton, polvon). ② (흠을 찾다)trovi kulpon (de iu), kulpigi, kritiki, riproĉi.
티격나다		①fremdiĝi. ② (bona amikeco) rompiĝi.
티격태격		①disputante. ②kverelante.
티그리스		강 (江) Tigriso.
티끌		polvo. ☞ pulvoro.
티눈		(손발의-)   kalo, piedkalo. ～이 있는 kala. ～약 kala pastro.
티로신		<화학> tirozino, tiroksino.
티롤		<지리> Tirolo.
티모시		<식물> fleo.
티몰		(방부제)   <화학> timolo.
티민		<화학> timino*.
티베르		강 (로마의-) Tibero.
티베트		<지리> Tibeto.
티스푼		①kafkulero. ②kulereto. 한 ～의 설탕 kulereto da sukero.
티시피		TCP/IP-protokolo.
티아졸		<화학> tiazolo.
티엔티		(TNT)   trinitrotolueno.
티오알코올		<화학> tiolo.
티오황산염		(黃酸鹽)   tiosulfato.
티자[T자형		尺] ortilo, ortangulio.
티케오		<권투> teknika knokaŭto.
티코드롬		<조류> tikodromo*.
티크		(나무)   tektono. ～재목 tektona ligno.
티크병		(病)   <의학> tiko.
티타늄		<화학> titanio*.
티탄		(원소)   titano. ～석 (石) titanito.
티탄철광		(-鐵鑛)   <광물> ilmenito.
티티새		<조류> ①merlo. ②turdo.
티티카카		호수 <지리> Titikako.
티푸스		<의학> tifo. ～에 효험 있는 kontraŭtifa. ～환자 tifulo.
티플리스		<지리> Tifliso.
틸드		tildo. ～기호 ondosigno. ※ñ자 위의 ‘~’ 따위.
팀		①<운동>teamo. 작업～ laborteamo. ②skipo. ～장 skipestro.
팀스피리트		teama spirito.
팀파논		①timpanono. ②zimbalono.
팀파니		①timbalo. ②timpano. ～ 연주자 timbalisto.
팁		①trinkmono. ②alpago, krompago. ③kelneraĵo. ④ (동양 여러나라의-)bakŝiŝo. ～이 포함된 kelneraĵo (trinkmono) alkalkulita.
팅크		① (정기)alkoholaturo. ②tinkturo.
파1		① (골파)askalono. ② (양파)cepo.
파2		(波)   <물리> ondo.
파3		(派)   ① (종파)sekto. ② (교파․교단) konfesio. ③ (당파)partio, koterio, frakcio. ④ (학파․유파)skolo. ⑤ (파벌)kliko. ⑥ (단체)grupo.
파4		fa. ※장음계의 넷째 소리.
파격		(破格)   ①escepto. ②nereguleco, nenormalaĵo. ③<시문> stumblo. ④ (시문・문법의-)solecismo, licenco. ～을 허락하다 licenci. ～적 (的)인 ㉠escepta. ㉡senprecedenca. ㉢ceremonirompa. ㉣malrutina. ㉤speciala. (破格)구문   anakoluto.
파격어		(破格語)   barbarismo.
파견		(派遣)   sendo. ～단 (團) misio. ～원 sendito. ～하다 ㉠sendi. ㉡delegi. ☞ komisii, reprezenti.
파견대		(派遣隊)   ①taĉmento. ～를 파견하다 taĉmenti. ②pikedo.
파경		(破鏡)   ① (거울)rompita spegulo. ② (달)malkreskinta luno. ③ (이혼) eksedz (in)iĝo, divorco.
파계		(破戒)   malobeo (malobservo) de religia regulo (ordono). ～승 pekplena (korupta, apostata) bonzo.
파고다		pagodo. ☞ stupao.
파고들다		①eniri profunden. ②penetri profunden. ③esplori ĝisfunde.
파과병		(破瓜病)   <의학> hebefrenio.
파괴		(破壞)   ①detruo. ～되지 않는 nedetruebla. ～하다 detrui. ～적인 detrua. ☞ ekstermi, forigi, polvigi, cindrigi, rompi, frakasi, ruinigi, forbalai. ②rompo. ～하다 rompi. ③renverso. ～적인 renversa, renversema. ～하다 <비유> renversi. ～되지 않는 <비유> fortika. ～하는 pesta. (건물을)～하다 malkonstrui. (점점)～하다 <비유> korodi. ～해 버리다 neniigi. (破壞)   (세포의-) <생물> lizo.
파구		(波丘)   la kresto de ondo.
파국		(破局)   ①katastrofo. ②abismo. ～으로 빠져들어 가다 enabismiĝi. ③kolapso.
파급		(波及)하다   ①disvastiĝi. ② etendiĝi.
파기		(破棄)   ① (계약・관계 따위의-)rompo. ～하다 rompi. ☞ malobservi, transpaŝi. 계약을 (거래를) ～ rompi kontrakton (negocon). ～하다 nuligi. ☞ neniigi, senvalidigi. ～할 수 없는 nenuligebla. ②revoki. ③<법률> kasacio. ～하다 kasacii.
파김치		kimĉio el askalono. ～가 되다 (ekstreme) elĉerpiĝi.
파나마		Panamo. ～ 공화국 Panamio, Panamujo. ～운하 Panama kanalo.
파내다		①elfosi, elterigi. ②elpiki. ③<의학>elkavigi. ② (옷의 가슴부위 따위를-)elkavigi.
파네나		<가톨릭> pateno.
파노라마		panoramo. ～같은 panorama. ～같이 만들다, ～를 촬영하다 panorami.
파누스		<식물> panuso.
파다		① (구멍․굴 따위를-)fosi, elfosi, elkavigi. ② (밭고랑처럼-) plugi. ③ (끌로-)ĉizi. ④ (우물을-)bori. ⑤ (파 들어가다) enfosi. ⑥ (새기다)gravuri, skulpti. ⑦ (공부를-)studi fervore (diligente). ⑧ (터널을-)tuneli, tratuneli. 밑을 ～ subfosi. 파서 꺼내다 elfosi. (播多)하다   disvastiĝi. 소문이 ～ la famo jam disvastiĝis. (頗多)하다   esti multa. 그러한 예가 ～ ni havas multajn tiajn ekzemplojn.
파닥거리다		① (새가-)frapadi, batadi, flirti. ② (고기가-)barakti, salteti.
파도		(波濤)   ①ondo. ☞ hulo, surfo. ～모양의, ～치는 onda. ～치다 ondiĝi, ondiĝadi. 밀려와 부딪치는 ～ ㉠ondresalto. ㉡surfo. 큰 ～ ondego. ② (해안에 밀려드는-)surfo. ～타기 널 surftabulo. ～가 높은 ㉠altonda. ㉡malkvieta.
파도바		<지리> Padovo.
파동		(波動)   ①<물리>ondado. ～을 연구하는 물리학 (역학, 이론) onda fiziko (meĥaniko, teorio). ②ondiĝo. ～하다 ond (ad)i, ondiĝ (ad)i. ☞ plaŭdi, leviĝi, ruli.　③<의학> (體液이-) fluktui. ④ (위기)krizo. 석유 ~ krizo de petrolo.
파두		(巴豆)   <식물> krotono.
파뜩		→ 퍼뜩.
파라고무나무		<식물> heveo*.
파라과이		<지리> Paragvajo. ～사람 paragvajano. ～차[茶] ㉠mateo. ㉡paragvaja teo.
파라그라프		paragrafo. ～ 기호 paragrafa signo.
파라문		(승려)baramano.   ～교 (敎) baramanismo.
파라솔		sunombrelo.
파라슈터		paraŝutisto.
파라슈트		paraŝuto.
파라알데히드		(진통제)   paraldehido.
파라코르		<화학> parakoro.
파라티온		parationo.
파라티프스		<의학> paratifo.
파라핀		parafino. ～유 parafinoleo. ～을 바르다 (먹이다) parafini.
파란		→ 법랑. (波瀾)   ① (파도)ondo. ② (소란) tumulto, maltrankvilo, ĝeno, ŝtormo. ～많은 tumulta. ～많은 인생 tumulta vivo. ～을 일으키다 kaŭzi tumulton (maltrankvilon). ③→성쇠. ～이 있는 malserena.
파란　①→파랗다.　②		(질투 따위로 얼굴빛이-)   verda.
파랑		①bluo. ②blua koloro. (波浪)   ond (eg)o.
파랑돌		farandolo. ※프랑스의 춤.
파랑이		①bluaĵo. ②blua objekto. ③io blua.
파랗다		① (청)blua. ② (녹색)verda. ③ (안색이-)pala. 파랗게 질리다 paliĝi. 파랗게 질린 ①verda. ②pala.
파래		<식물> mara laktuko.
파렴치		(破廉恥)한   ①senhonta. ～ 불량배 senhontaj friponoj. ②impertinenta. ③skandala. ～ 태도 senhonta (skandala) konduto. ④trosenĝena.
파륜		(破倫)   → 패륜.
파르나스		산 (山) Parnaso. ※Apolono와 Muzoj가 살았다는 山.
파르르		떨다 frostotremi.
파르스름하다		① (iom) blueta. ② (iom) verdeta.
파르카		<신화> Parco.
파르테논		신전 Partenono.
파르티아		Partio, Partujo. ～ 사람 parto.
파르페		<요리> parfeo.
파릇파릇하다		①freŝe verda. ②freŝa kaj verda.
파리		muŝo. ～똥 muŝfekaĵo. ～쫓는 총채 muŝpelilo. ～약 muŝveneno. ～채 muŝbatilo, muŝkaptilo. ～목숨 efemera (malkara) vivo. Parizo. ～ 시민 parizano.
파리스		<그리스신화> Pariso.
파리아족		(族)   pario.
파리지옥풀		①muŝkaptanto. ②dioneo.
파리코뮨		Parizaj komunumoj. ～ 당원 komunumisto.
파리한		①magra. ②malgrasa. ③ maldika.
파마		konstanta frizo. ～용지 (用紙) ㉠frizpaperetoj. ②papilotoj.
파먹다		① (음식을-)elfosi kaj manĝi. ② (벌레가-) enbori, enmanĝi, enmordi.
파면		(罷免)하다   ①eksigi. ②maldungi.
파멸		(破滅)   ①ruiniĝo. ②pereiĝo. ～시키다 ㉠ruinigi. ㉡pereigi. ～하다 ㉠ruiniĝi. ㉡perei. ②perdiĝo. ～한 perdita. ～시키는 pesta.
파문		(波紋)   ① (물위의-)ondeto, akva ringo. ～상 (狀)의 ondlinia. ② (영향)ekscita (kirla) influo. ③sencacio. (破門)   ①<종교>anatemo. ～을 선고하다 anatemi. ②<가톨릭>interdikto. ③ekskomuniko. ～하다 ekskomuniki.
파묻다		①enterigi. ②entombigi.
파미르		고원 (高原) <지리> Pamiro.
파바느		pavano. ※16～17세기 춤.
파발		(擺撥)   stacio por depeŝo.
파발꾼		①mesaĝisto. ②kuriero.
파방치다		(dis)rompi   ies hejmon.
파방판		①fino. ②fermo. ③la fina sceno.
파벌		(派閥)   ①sekto. ～주의 sektemo, sektismo. ②klano. ③ (정치・文壇 따위의-)kliko.
파벽추		(破壁錘)   ①murrompilo. ②ramo.
파병		(派兵)하다   sendi trupon (armeon, soldataron).
파복		(波腹)   <물리> ventro.
파사드		<건축> fasado.
파삭파삭		①facilrompeme. ②rompiĝeme.
파산		(破産)   ①bankroto. ～자 (者) bankrotinto, bankrotulo. ～하다 bankroti. ②ruiniĝo. ～시키다 ruinigi. ～하다 ruiniĝi. ～관리인 <법률> sindiko. (재산의) ～상태 kadukeco. ③insolventeco.
파상		(波狀)   ①ond (form)o. ～공격 ㉠ond (form)a atako. ㉡kuratako per ondoj. ～의 ond (form)a. ②krispiĝo. ～의 ㉠krispa. ㉡sinua.
파상균		(波狀菌)   spiroketo. ～병 (病) spiroketozo.
파상풍		(破傷風)   tetano, tetanoso. ～에 효험 있는 antitetana, kontraŭtetana.
파생		(派生)단어   군 (群) vortfamilio. (派生)명제   <논리> korolario*. (派生)하다   ①derivi. ②deveni.
파생사건		(派生事件)   interokazaĵo.
파생시키다		①devenigi. ②<문법> derivi.
파생어		(派生語)   ①derivaĵo. ②derivita vorto.
파샤		paŝao. ※옛 터키의 지방장관.
파선		(擺線)   <수학> cikloido. (破船)   ŝiprompo. ～하다 ŝiprompi. ～된 조각 ŝiprompaĵo.
파섹		parseko. ※천체간의 거리단위. 약 3.26광년.
파손		(破損)   ①damaĝo. ②difekto. ③rompo.
파송		(派送)   sendo. ～하다 sendi.
파쇄		(破碎)   ①frakaso. ②dispremo. ③pisto.
파수		(把守)   ①gardo. ②gvato. ～꾼 ㉠gardisto, gardanto. ㉡gvatisto, gvatanto.
파스칼		Paskalo.
파스텔		paŝtelo. ～로 그린 초상화 paŝtela portreto. ～화 paŝtelo. ～화가 paŝtelisto.
파스퇴르		Pasteŭro. ～ 연구소 Pasteŭro- Instituto.
파슬리		<식물> petroselo. ～요리 petroselaĵo. ～류 (類) (샐러드용) ㉠cerefolio. ㉡mirido. ～ 비슷한 미나리과 식물 etuzo.
파시스트		faŝisto. (스페인의)～운동 falango. ～원 (員) falangisto.
파시즘		faŝismo. ～당원, ～신봉자 faŝisto.
파악		(把握)하다   ①kompreni. ②percepti. ③kapti. ④ (확인)certigi, ⑤konstati.
파안대소		(破顔大笑)하다   ridegi.
파약		(破約)하다   rompi promeson (kontrakton).
파업		(罷業)   striko. ～권 (權) strik-rajto.
파에톤		<그리스 신화> Faetono.
파열		(破裂)   ①kreviĝo. ～된 곳 krevo, krevaĵo. ～하다 krevi. ☞ disiĝi, kraki, splitiĝi. ②rompo. ③eksplodo. ～하다 eksplodi. ～구 (口) breĉo. ～하다 knali.
파열음		(破裂音)   <음성> plozivo.
파우스트		(독일 전설)   Faŭsto.
파운드		pundo. ※영국 화폐단위. <중량의 단위> funto.
파울		faŭlo. ～을 범하다 faŭli.
파이		<요리> ①torto. ～굽는 냄비 tortujo. 사과～ pomtorto. ② (고기・생선의-)pasteĉo.
파이렉스		<화학> pirekso*.
파이유		fajo. ※최고품질의 실크제품
파이중간자		(中間子)   <물리> piono.
파이커		cicero. ※12 포인트 활자.
파이팅!		Bonan Batalon!
파이프		(접속용-)   <기계> niplo. pipo. ～담뱃대의 통 tubo de pipo. ～연결쇠 fitingo. 평화 ～ pacpipo. ～를 부설하다 kanaligi, kanalizi. 오르간 <음악> orgeno.
파이프라인		①piplinio. ②oleodukto.
파이핑		(가느다란 누비주름)   ripo.
파인더　①		(사진기의-)   celilo. ②<물리> serĉilo.
파인애플		<식물> ananaso.
파인트		①pajnto. ②pindo.
파일		(서류철)   ①dosiero. ②kartono por aktoj. ③aktujo. ～ 매니저 dosieradministrilo. ～ 매니지먼트 dosieradministrado. ～ 시스템 dosiersistemo. ～업데이팅 ĝisdatigo de dosiero. ～ 타잎 dosiertipo. ～디렉토리 dosierujo. ～을 닫다 fermi dosieron. ～을 열다 malfermi dosieron.
파일[八日]		Budaonasko.
파일럿		piloto.
파자마		①piĵamo. ②noktovesto. ☞ noktoĉemizo.
파장		(波長)   ondolongo. ～계 (計) ondometro. (罷場)   ① (시장의-)fermo de bazaro. ② (과거의-)fino de ŝtata ekzameno.
파쟁		(派爭)   konflikto (malpaco) inter partioj (sektoj).
파적		(破寂)   distro. ～하다 ㉠distriĝi. ㉡amuziĝi.
